date,lat,lon,soil_water_monthly_wc,runoff_monthly_wc,rain_monthly_wc,accumswe_monthly_wc,pet_monthly_wc,deficit_monthly_wc,aet_monthly_wc,soil_water_monthly_bc,runoff_monthly_bc,rain_monthly_bc,accumswe_monthly_bc,pet_monthly_bc,deficit_monthly_bc,aet_monthly_bc,park
2053-08-17T06:37:58Z,41.85634277,-110.7624714,106.1,0,42.6,0,102.7,51,51.5,90.6,0,9.8,0,106.7,69.4,37.3,FOBU
2053-09-16T17:07:02Z,41.85634277,-110.7624714,114.9,0,58.1,0,60.6,21.6,39.2,89,0,44,0,58.4,27.9,30.9,FOBU
2053-10-17T03:36:06Z,41.85634277,-110.7624714,149.3,0,72,0,26.5,9.6,16.6,88.8,0,0.4,0,28.1,19.1,8.9,FOBU
2053-11-16T14:05:10Z,41.85634277,-110.7624714,183.3,0,5.3,6.1,7.8,2.4,5.4,87.8,0,2.5,45.3,3.2,2.2,0.9,FOBU
2053-12-17T00:34:14Z,41.85634277,-110.7624714,184.9,0,0,19.7,0,0,0,94.8,0,4.7,114.3,0,0,0,FOBU
2054-01-16T05:14:31Z,41.85634277,-110.7624714,185.4,0,0.5,16.7,0,0,0,96.8,0,0,137,0,0,0,FOBU
2054-02-15T15:43:35Z,41.85634277,-110.7624714,206.9,0,0.7,0.3,1.6,0.2,1.4,102.1,0,8.2,143.5,0,0,0,FOBU
2054-03-18T02:12:39Z,41.85634277,-110.7624714,238.9,0,61.9,7,12.5,0.9,11.8,164.8,0,13.8,78.8,0,0,0,FOBU
2054-04-17T12:41:43Z,41.85634277,-110.7624714,278.8,0,38.6,0,55.6,1.9,53.6,262.4,11.1,29.5,2.3,18.6,0,18.5,FOBU
2054-05-17T23:10:47Z,41.85634277,-110.7624714,246.5,0,60.1,0,88.1,8,79.9,285.1,28.5,70.9,0.2,52.5,1.3,51.1,FOBU
2054-06-17T09:39:51Z,41.85634277,-110.7624714,219.6,0,36.1,0,110.4,23.1,87.3,260.2,0,26.5,0,96.4,9.4,87.2,FOBU
2054-07-17T20:08:54Z,41.85634277,-110.7624714,152.7,0,8.2,0,133.1,59,73.8,189.7,0,12.8,0,121.5,38,83.3,FOBU
2054-08-17T06:37:58Z,41.85634277,-110.7624714,109.4,0,27.7,0,110.9,55.4,55.2,136.3,0,21.5,0,94.7,42.9,52.1,FOBU
2054-09-16T17:07:02Z,41.85634277,-110.7624714,85.3,0,8.9,0,68.6,42.2,26.6,113.7,0,6.4,0,63.6,36.7,26.6,FOBU
2054-10-17T03:36:06Z,41.85634277,-110.7624714,78.6,0,16.4,0,31.7,18.9,12,110.2,0,7.3,0,24.4,14,10.4,FOBU
2054-11-16T14:05:10Z,41.85634277,-110.7624714,85.9,0,10.4,19.1,8.8,5.3,3.7,117.6,0,7,0.5,3,1.4,1.4,FOBU
2054-12-17T00:34:14Z,41.85634277,-110.7624714,89.3,0,0,26.9,0,0,0,121.1,0,0.4,13.6,0.3,0,0.3,FOBU
2055-01-16T05:14:31Z,41.85634277,-110.7624714,89.4,0,0,32.1,0,0,0,122.2,0,3.5,54.4,0,0,0,FOBU
2055-02-15T15:43:35Z,41.85634277,-110.7624714,95.8,0,2.4,11.1,0,0,0,125.6,0,1.8,57.8,0,0,0,FOBU
2055-03-18T02:12:39Z,41.85634277,-110.7624714,146.2,0,41,0,19.8,5.2,14.8,204.8,0,13.6,0,11.5,2.1,9.2,FOBU
2055-04-17T12:41:43Z,41.85634277,-110.7624714,159.7,0,20.6,0,51.8,17.8,34,212.4,0,28.8,0,36.3,6.8,29.4,FOBU
2055-05-17T23:10:47Z,41.85634277,-110.7624714,132.7,0,5.7,0,95.5,49.9,45.3,203.1,0,18.1,0,71.4,20.2,51,FOBU
2055-06-17T09:39:51Z,41.85634277,-110.7624714,90.7,0,2.1,0,123.7,83.5,40.1,173.7,0,33.4,0,88.6,28.1,60.6,FOBU
2055-07-17T20:08:54Z,41.85634277,-110.7624714,59.9,0,4.1,0,126.8,97.3,29.4,134.4,0,13.2,0,102.2,50.1,52,FOBU
2055-08-17T06:37:58Z,41.85634277,-110.7624714,39.7,0,6.7,0,116.3,94.9,21.6,104.9,0,34.4,0,97.3,45.4,52.6,FOBU
2055-09-16T17:07:02Z,41.85634277,-110.7624714,29.9,0,11.4,0,63.9,50.2,14,102.6,0,33.6,0,46,22.8,23.2,FOBU
2055-10-17T03:36:06Z,41.85634277,-110.7624714,38.1,0,25.7,0,36.4,24.9,11,106.7,0,3.2,0,31.5,19.5,11.7,FOBU
2055-11-16T14:05:10Z,41.85634277,-110.7624714,80.8,0,33.8,17.7,3.2,0.8,2.4,123.3,0,22.9,3.6,3.5,0.5,3,FOBU
2055-12-17T00:34:14Z,41.85634277,-110.7624714,94.2,0,6.2,46.6,0,0,0,153.4,0,1.3,11.7,0,0,0,FOBU
2056-01-16T05:14:31Z,41.85634277,-110.7624714,96.6,0,0.7,72.6,0,0,0,153.7,0,0,14.6,0,0,0,FOBU
2056-02-15T15:43:35Z,41.85634277,-110.7624714,112.1,0,4.8,75.6,0,0,0,153.7,0,0,37,0,0,0,FOBU
2056-03-17T02:12:39Z,41.85634277,-110.7624714,189.6,0,16,0,5.9,0.7,5.1,202.9,0,22.6,0.6,7.4,1,6.2,FOBU
2056-04-16T12:41:43Z,41.85634277,-110.7624714,204.2,0,6.2,0,51.8,15.3,36.4,217.9,0,11.7,0,23,4.1,18.7,FOBU
2056-05-16T23:10:47Z,41.85634277,-110.7624714,184.9,0,69.2,0,88.3,16.6,71.3,209.1,0,38.4,0,76.1,15.5,60.8,FOBU
2056-06-16T09:39:51Z,41.85634277,-110.7624714,165.1,0,17,0,92.4,34.5,58,167.8,0,17.9,0,109.4,40.8,68.3,FOBU
2056-07-16T20:08:54Z,41.85634277,-110.7624714,118.2,0,12.8,0,120.1,63.5,56.5,121.6,0,14.6,0,112.4,58.9,53.6,FOBU
2056-08-16T06:37:58Z,41.85634277,-110.7624714,80.8,0,1.2,0,110,78.2,31.9,92.5,0,24.6,0,93.4,50.9,42.4,FOBU
2056-09-15T17:07:02Z,41.85634277,-110.7624714,60.4,0,4.5,0,70.3,52.1,18.2,79.4,0,14.2,0,66.7,43.1,23.9,FOBU
2056-10-16T03:36:06Z,41.85634277,-110.7624714,74.6,0,49.7,3.6,33.8,17.8,16.3,104.4,0,36.7,0,27.6,12.7,15,FOBU
2056-11-15T14:05:10Z,41.85634277,-110.7624714,101.5,0,15.1,2.3,2,0.3,1.7,114.1,0,7.3,27.6,0.8,0.5,0.3,FOBU
2056-12-16T00:34:14Z,41.85634277,-110.7624714,117,0,0.2,82.6,0,0,0,133.2,0,0.6,40.1,0,0,0,FOBU
2057-01-16T05:14:31Z,41.85634277,-110.7624714,117.2,0,0,94.7,0,0,0,136.3,0,0,57,0,0,0,FOBU
2057-02-15T15:43:35Z,41.85634277,-110.7624714,133,0,14.7,120.3,0,0,0,136.9,0,1.7,77.1,0,0,0,FOBU
2057-03-18T02:12:39Z,41.85634277,-110.7624714,232.4,0,7.1,0,14.8,0.8,13.7,190,0,5.5,3.7,0,0,0,FOBU
2057-04-17T12:41:43Z,41.85634277,-110.7624714,248.3,0,6.5,0,56.5,8.6,47.6,252,0,13.1,0,11,0.9,10.2,FOBU
2057-05-17T23:10:47Z,41.85634277,-110.7624714,195.4,0,31.1,0,97.2,23.4,73.9,258.1,0,49.2,0,67.6,6.6,61,FOBU
2057-06-17T09:39:51Z,41.85634277,-110.7624714,155.4,0,18.3,0,107.2,42.7,64.3,242.5,0,24,0,74.3,11.9,62.5,FOBU
2057-07-17T20:08:54Z,41.85634277,-110.7624714,109.5,0,4.2,0,131.1,78.9,52.3,180.4,0,24.4,0,120.5,36.5,83.8,FOBU
2057-08-17T06:37:58Z,41.85634277,-110.7624714,75.7,0,23.9,0,108.3,66.8,41.7,133.8,0,11.6,0,95.2,46.2,49,FOBU
2057-09-16T17:07:02Z,41.85634277,-110.7624714,68.9,0,29.8,0,69.6,36.6,32.9,120.7,0,20.4,0,46,21.5,24.4,FOBU
2057-10-17T03:36:06Z,41.85634277,-110.7624714,78.9,0,29.1,0,36.4,22.9,13.3,135.5,0,27.1,0,15.7,7.4,8.4,FOBU
2057-11-16T14:05:10Z,41.85634277,-110.7624714,87.9,0,13.1,2,15,7.6,7.3,157,0,12.3,16,5.5,2.1,3.3,FOBU
2057-12-17T00:34:14Z,41.85634277,-110.7624714,93.7,0,8.4,0.8,0,0,0,168,0,3.7,28.6,0,0,0,FOBU
2058-01-16T05:14:31Z,41.85634277,-110.7624714,135.6,0,36.7,12,1,0.2,0.9,170.3,0,0,48.3,0,0,0,FOBU
2058-02-15T15:43:35Z,41.85634277,-110.7624714,159.8,0,5.6,24.6,0,0,0,170.3,0,0,68,0,0,0,FOBU
2058-03-18T02:12:39Z,41.85634277,-110.7624714,209.1,0,21.3,0.5,9.9,1.5,8.3,225.6,0,10.4,0,9,1,8,FOBU
2058-04-17T12:41:43Z,41.85634277,-110.7624714,219.6,0,40.3,0,53.8,7.6,45.8,253.1,0,31,0,29.8,2.3,27.4,FOBU
2058-05-17T23:10:47Z,41.85634277,-110.7624714,207.8,0,44.5,0,82.8,16.1,66.7,250.9,0,34.7,0,64.5,7.8,56.8,FOBU
2058-06-17T09:39:51Z,41.85634277,-110.7624714,161,0,11.5,0,108.2,44.1,64.2,208.2,0,9.4,0,91,24.4,66.6,FOBU
2058-07-17T20:08:54Z,41.85634277,-110.7624714,131.4,0,46,0,117.5,46.9,70.4,148.3,0,8.2,0,121.5,55.9,65.7,FOBU
2058-08-17T06:37:58Z,41.85634277,-110.7624714,97,0,21.1,0,113.3,62.7,50.9,116.3,0,55.3,0,103.2,47.6,55.9,FOBU
2058-09-16T17:07:02Z,41.85634277,-110.7624714,90.1,0,44.4,0,66,30.6,35.6,119.2,0,38.2,0,52.5,22.3,30.5,FOBU
2058-10-17T03:36:06Z,41.85634277,-110.7624714,91.3,0,9.7,0.1,26.5,16.7,9.8,130.3,0,17.1,6.2,21.6,10.5,11.2,FOBU
2058-11-16T14:05:10Z,41.85634277,-110.7624714,99.4,0,6.8,0,9.9,5.6,4.3,142.3,0,3.3,2.3,6.5,2.5,4,FOBU
2058-12-17T00:34:14Z,41.85634277,-110.7624714,103.3,0,3.3,21.2,0.5,0.4,0.2,148.6,0,3.1,12.5,0.4,0.1,0.4,FOBU
2059-01-16T05:14:31Z,41.85634277,-110.7624714,103.7,0,0,59.1,0,0,0,148.9,0,0,13.6,0,0,0,FOBU
2059-02-15T15:43:35Z,41.85634277,-110.7624714,105.7,0,4.6,101.3,0,0,0,155.8,0,9.2,5.3,0,0,0,FOBU
2059-03-18T02:12:39Z,41.85634277,-110.7624714,167,0,10.9,0,1.8,0.2,1.6,188.1,0,18.1,0,14.1,3,11.4,FOBU
2059-04-17T12:41:43Z,41.85634277,-110.7624714,226.3,0,19,0,42.7,6.6,36.2,193.6,0,39.2,0,54.1,15.1,39.5,FOBU
2059-05-17T23:10:47Z,41.85634277,-110.7624714,203.1,0,17.4,0,79.2,21.9,57,196.8,0,57.9,0,72.3,13.1,59.4,FOBU
2059-06-17T09:39:51Z,41.85634277,-110.7624714,150.5,0,3.4,0,107.5,50.9,56.8,171.6,0,19.2,0,99.9,35.5,64.2,FOBU
2059-07-17T20:08:54Z,41.85634277,-110.7624714,101,0,1.3,0,129.1,83.6,45.3,126.7,0,38.9,0,113.4,48,65.7,FOBU
2059-08-17T06:37:58Z,41.85634277,-110.7624714,66,0,9.7,0,121.9,86.5,35.5,107.5,0,37.4,0,102.6,49.4,52.8,FOBU
2059-09-16T17:07:02Z,41.85634277,-110.7624714,51.1,0,15.6,0,67.6,47.3,20.1,111.1,0,50.8,0,58.3,18,40.3,FOBU
2059-10-17T03:36:06Z,41.85634277,-110.7624714,64.5,0,29.3,0,37.2,22.2,15,111.5,0,8.2,1.2,27.3,15,12,FOBU
2059-11-16T14:05:10Z,41.85634277,-110.7624714,77.6,0,22,26,9.4,4.1,5.2,140.8,0,24.2,20.5,0.4,0,0.4,FOBU
2059-12-17T00:34:14Z,41.85634277,-110.7624714,85.6,0,0,64.3,0,0,0,166.5,0,0.8,14.3,0,0,0,FOBU
2060-01-16T05:14:31Z,41.85634277,-110.7624714,85.6,0,0,75,0,0,0,173.7,0,11.5,74.9,0,0,0,FOBU
2060-02-15T15:43:35Z,41.85634277,-110.7624714,97.4,0,59.4,77.1,0,0,0,182,0,0,105.2,0,0,0,FOBU
2060-03-17T02:12:39Z,41.85634277,-110.7624714,205.6,0,6.8,0,3.9,0.3,3.6,191.2,0,7.2,108.3,0,0,0,FOBU
2060-04-16T12:41:43Z,41.85634277,-110.7624714,257,0,34,0,36.7,2.7,33.8,277.5,52.2,46.7,0,20.3,0.1,20.2,FOBU
2060-05-16T23:10:47Z,41.85634277,-110.7624714,249.3,0,25.4,0,88,13.2,75.2,272.6,9.5,33,0,73.3,4.4,68.8,FOBU
2060-06-16T09:39:51Z,41.85634277,-110.7624714,175.2,0,3.1,0,126.5,49.6,77,225.9,0,33.3,0,95.9,16.2,79.7,FOBU
2060-07-16T20:08:54Z,41.85634277,-110.7624714,124.9,0,76.5,0,124.5,39.9,84.6,171.3,0,13.2,0,109.6,40,69.3,FOBU
2060-08-16T06:37:58Z,41.85634277,-110.7624714,122.8,0,26.2,0,108.4,53.8,54.7,122.9,0,20.8,0,102.9,48.7,54.4,FOBU
2060-09-15T17:07:02Z,41.85634277,-110.7624714,90.8,0,4.9,0,74.9,48.5,26.8,119.6,0,41.4,0,56.2,22,34,FOBU
2060-10-16T03:36:06Z,41.85634277,-110.7624714,99.6,0,45,0,26,13.6,12.1,142.8,0,43.9,0,24,8.2,16,FOBU
2060-11-15T14:05:10Z,41.85634277,-110.7624714,122.7,0,4.9,0,6.8,3.8,3.3,153.9,0,3.1,12.3,1.3,0.4,0.9,FOBU
2060-12-16T00:34:14Z,41.85634277,-110.7624714,128.3,0,0,5.7,0,0,0,156.9,0,0.4,23,0,0,0,FOBU
2061-01-16T05:14:31Z,41.85634277,-110.7624714,139.9,0,14.3,23.4,0,0,0,157.2,0,0,39.6,0,0,0,FOBU
2061-02-15T15:43:35Z,41.85634277,-110.7624714,174.9,0,9.1,12.1,0,0,0,157.9,0,0.4,39.9,0,0,0,FOBU
2061-03-18T02:12:39Z,41.85634277,-110.7624714,187.6,0,3.5,36.9,0,0,0,227.3,0,26.3,0,7.5,1.1,6.5,FOBU
2061-04-17T12:41:43Z,41.85634277,-110.7624714,249.4,0,11.7,0,30.5,3.5,26.9,240.3,0,34.8,0,47,6.5,41.2,FOBU
2061-05-17T23:10:47Z,41.85634277,-110.7624714,253.8,0,101.3,0,85,5.9,79.2,238.8,0,29.8,0,68.2,10.5,57.6,FOBU
2061-06-17T09:39:51Z,41.85634277,-110.7624714,245.8,0,37.5,0,99,14.3,85,197.8,0,15.2,0,91.4,27.2,64.5,FOBU
2061-07-17T20:08:54Z,41.85634277,-110.7624714,186.8,0,50.1,0,127.3,37.2,90.1,142.1,0,5.5,0,122,59.4,62.7,FOBU
2061-08-17T06:37:58Z,41.85634277,-110.7624714,143.9,0,15.8,0,112.2,48.3,63.7,99.6,0,18.8,0,107.5,59.3,48.2,FOBU
2061-09-16T17:07:02Z,41.85634277,-110.7624714,133.9,0,39.2,0,57.9,21.4,36.2,87.1,0,25.3,0,61.3,33.5,27.7,FOBU
2061-10-17T03:36:06Z,41.85634277,-110.7624714,132,0,33.8,0,34.7,13.9,20.5,88.3,0,24.4,0,36.2,18.8,17.4,FOBU
2061-11-16T14:05:10Z,41.85634277,-110.7624714,140.9,0,2.3,4.7,5.4,2.8,2.6,98.4,0,8.9,10.2,3.7,2.3,1.5,FOBU
2061-12-17T00:34:14Z,41.85634277,-110.7624714,167.2,0,31.4,1.5,0,0,0,116.8,0,0,28.1,0,0,0,FOBU
2062-01-16T05:14:31Z,41.85634277,-110.7624714,214.9,0,7.1,12.1,0.2,0,0.2,116.8,0,0,71.4,0,0,0,FOBU
2062-02-15T15:43:35Z,41.85634277,-110.7624714,233.1,0,7.7,1.8,8.1,1.1,6.5,141.2,0,2.6,0,0.6,0,0.6,FOBU
2062-03-18T02:12:39Z,41.85634277,-110.7624714,248.6,0,17.2,0,17.2,1.6,15.3,208.5,0,27.6,0.3,16.7,2.9,13.7,FOBU
2062-04-17T12:41:43Z,41.85634277,-110.7624714,247.3,0,55.3,0,51.7,5,46.6,214.2,0,22.9,0,52.1,9.4,42.6,FOBU
2062-05-17T23:10:47Z,41.85634277,-110.7624714,238.3,0,37.9,0,90.2,12,78.1,202.1,0,34.6,0,63.9,14.6,49.1,FOBU
2062-06-17T09:39:51Z,41.85634277,-110.7624714,201.7,0,62.9,0,106.3,26.5,79.6,169,0,14,0,91.5,34.8,56.5,FOBU
2062-07-17T20:08:54Z,41.85634277,-110.7624714,162.6,0,3.6,0,131.8,56.1,75.4,125.6,0,17.2,0,112.9,54.7,58,FOBU
2062-08-17T06:37:58Z,41.85634277,-110.7624714,113.3,0,20.2,0,116.3,61.5,54.7,99.7,0,42.1,0,99.1,50.2,48.9,FOBU
2062-09-16T17:07:02Z,41.85634277,-110.7624714,91.7,0,25.6,0,70.1,37.3,32.7,104.7,0,25.8,0,53.3,27.4,25.6,FOBU
2062-10-17T03:36:06Z,41.85634277,-110.7624714,94.9,0,19.1,1,24.7,13.9,10.7,120.9,0,39.1,0,14.8,5.7,9.3,FOBU
2062-11-16T14:05:10Z,41.85634277,-110.7624714,121.8,0,29.9,0,5.9,1.3,4.5,158.1,0,10.2,0.1,12.3,4.1,8.3,FOBU
2062-12-17T00:34:14Z,41.85634277,-110.7624714,134.2,0,4.3,0,3.2,1.2,1.7,179,0,10,12.3,1.9,0.6,1.5,FOBU
2063-01-16T05:14:31Z,41.85634277,-110.7624714,153.2,0,7.8,0.9,1.6,0.3,1.3,186.3,0,0,24.6,0,0,0,FOBU
2063-02-15T15:43:35Z,41.85634277,-110.7624714,178.2,0,15.6,0.4,5.3,1.2,4,194,0,1.7,18.3,0,0,0,FOBU
2063-03-18T02:12:39Z,41.85634277,-110.7624714,206.3,0,38.6,0.2,20.2,2.9,17.1,217.5,0,12.2,0.5,10.8,1.8,9.1,FOBU
2063-04-17T12:41:43Z,41.85634277,-110.7624714,211,0,48.6,0,59.4,9.5,49.7,227,0,26.7,0,58.6,9.8,49.3,FOBU
2063-05-17T23:10:47Z,41.85634277,-110.7624714,220.2,0,64.2,0,81.5,13.4,68,206.5,0,37.6,0,61.9,12.6,49.5,FOBU
2063-06-17T09:39:51Z,41.85634277,-110.7624714,206.9,0,46.9,0,91.2,19.3,71.9,205.3,0,36,0,78,21.3,56.5,FOBU
2063-07-17T20:08:54Z,41.85634277,-110.7624714,153.2,0,37.1,0,130.3,50.5,79.5,157.5,0,22.1,0,109.3,43.9,65.2,FOBU
2063-08-17T06:37:58Z,41.85634277,-110.7624714,118,0,5.1,0,116.1,65.9,50.3,124.8,0,32.7,0,100.2,41.7,58.5,FOBU
2063-09-16T17:07:02Z,41.85634277,-110.7624714,88.3,0,24.6,0,80.4,52,28.4,102.1,0,12.8,0,65.8,37.5,28.6,FOBU
2063-10-17T03:36:06Z,41.85634277,-110.7624714,86.8,0,0.3,0,38.6,26.4,11.8,96.5,0,18,0.1,30.9,18.4,12.4,FOBU
2063-11-16T14:05:10Z,41.85634277,-110.7624714,92,0,18.1,0,7.9,4.9,3.5,105.7,0,0.8,32.8,1.7,0.8,0.8,FOBU
2063-12-17T00:34:14Z,41.85634277,-110.7624714,119.9,0,0.8,10.6,1.5,0.7,0.9,108,0,17.3,95.1,0,0,0,FOBU
2064-01-16T05:14:31Z,41.85634277,-110.7624714,119.9,0,0,27.9,0,0,0,128.8,0,0,121.3,0,0,0,FOBU
2064-02-15T15:43:35Z,41.85634277,-110.7624714,128.8,0,3.4,8.8,0,0,0,147.6,0,6.5,134.5,0,0,0,FOBU
2064-03-17T02:12:39Z,41.85634277,-110.7624714,192.7,0,20.4,0,10.9,2.9,7.9,229.7,21.8,19.2,0,4.5,0,4.5,FOBU
2064-04-16T12:41:43Z,41.85634277,-110.7624714,198.7,0,48.2,0,49.1,10.3,39,290.5,32.6,69.2,0,35.8,0,35.4,FOBU
2064-05-16T23:10:47Z,41.85634277,-110.7624714,203.3,0,44.6,0,90.1,22.6,67.7,284.7,33.7,69.8,0,61,1.2,59.4,FOBU
2064-06-16T09:39:51Z,41.85634277,-110.7624714,160.6,0,15.1,0,107.4,44.6,62.9,255.4,0,25.1,0,85,10.7,74.5,FOBU
2064-07-16T20:08:54Z,41.85634277,-110.7624714,114.1,0,4.3,0,122,72.2,50.3,200.5,0,35.1,0,104.2,28,76.2,FOBU
2064-08-16T06:37:58Z,41.85634277,-110.7624714,86.5,0,41.6,0,115.1,59.4,56.1,162.8,0,31.4,0,96.2,33.3,63.4,FOBU
2064-09-15T17:07:02Z,41.85634277,-110.7624714,77.8,0,32.6,0,74.2,42.1,32,150.2,0,31.2,0,49.2,16,33.2,FOBU
2064-10-16T03:36:06Z,41.85634277,-110.7624714,75.8,0,10.2,0.7,33.2,20,12.7,163.8,0,45.1,0.4,29.6,9.3,20.2,FOBU
2064-11-15T14:05:10Z,41.85634277,-110.7624714,89.4,0,21.7,0.2,4.3,1.3,3.1,200.6,0,32.7,12.1,1.8,0.3,1.5,FOBU
2064-12-16T00:34:14Z,41.85634277,-110.7624714,106.7,0,0.5,45.2,1.5,0.8,0.6,236.3,0,0,19,0,0,0,FOBU
2065-01-16T05:14:31Z,41.85634277,-110.7624714,163.4,0,19.8,5.5,1.8,0.3,1.5,236.3,0,0,27.3,0,0,0,FOBU
2065-02-15T15:43:35Z,41.85634277,-110.7624714,189.4,0,10.2,0.8,0.5,0.1,0.4,236.3,0,0,40.8,0,0,0,FOBU
2065-03-18T02:12:39Z,41.85634277,-110.7624714,209.4,0,12.8,0.3,21.1,4.6,16.7,270,2.2,14.9,0,10,0,9.9,FOBU
2065-04-17T12:41:43Z,41.85634277,-110.7624714,215.9,0,27.9,0.2,33.8,6,28,288.9,7.4,31.9,0,33.2,0.2,32.8,FOBU
2065-05-17T23:10:47Z,41.85634277,-110.7624714,214.5,0,25.6,0,69.1,15.4,53.4,274.3,0,42.4,0,78.3,4.2,74.3,FOBU
2065-06-17T09:39:51Z,41.85634277,-110.7624714,175,0,28.3,0,112.6,37,75.7,232.3,0,12.2,0,90.9,17.8,73,FOBU
2065-07-17T20:08:54Z,41.85634277,-110.7624714,129.5,0,39.7,0,130.1,53.3,76.9,166.3,0,11.9,0,117.3,45.4,72.1,FOBU
2065-08-17T06:37:58Z,41.85634277,-110.7624714,93.4,0,16.2,0,117.8,68.9,48.6,116.4,0,9.3,0,105.1,57,48.1,FOBU
2065-09-16T17:07:02Z,41.85634277,-110.7624714,78.6,0,35.3,0,67.5,38.8,29.3,89.6,0,10.1,0,73.8,49.4,24.3,FOBU
2065-10-17T03:36:06Z,41.85634277,-110.7624714,88,0,37.3,0,35.1,20.2,14.7,83.8,0,8.4,0,33.5,20.1,13.1,FOBU
2065-11-16T14:05:10Z,41.85634277,-110.7624714,119.3,0,18.4,3.7,3.5,0.9,2.6,89.5,0,8.6,11.9,4.8,2.9,1.7,FOBU
