"","year","park","variable","annual_value","averages","decades"
"9691",2066,"DINO","Rain",216,"annual_avg_bc","2060-2099"
"9692",2066,"DINO","Accumulated SWE",18.2,"annual_avg_bc","2060-2099"
"9693",2066,"DINO","Deficit",549.9,"annual_avg_bc","2060-2099"
"9694",2066,"DINO","PET",761.5,"annual_avg_bc","2060-2099"
"9695",2066,"DINO","AET",210.4,"annual_avg_bc","2060-2099"
"9696",2066,"FOBU","Soil Water",136.55397260274,"annual_avg_bc","2060-2099"
"9697",2066,"FOBU","Runoff",0,"annual_avg_bc","2060-2099"
"9698",2066,"FOBU","Rain",234.8,"annual_avg_bc","2060-2099"
"9699",2066,"FOBU","Accumulated SWE",77.6,"annual_avg_bc","2060-2099"
"9700",2066,"FOBU","Deficit",222.8,"annual_avg_bc","2060-2099"
"9701",2066,"FOBU","PET",517.1,"annual_avg_bc","2060-2099"
"9702",2066,"FOBU","AET",295,"annual_avg_bc","2060-2099"
"9703",2066,"GOSP","Soil Water",55.5676712328767,"annual_avg_bc","2060-2099"
"9704",2066,"GOSP","Runoff",58.6,"annual_avg_bc","2060-2099"
"9705",2066,"GOSP","Rain",449.4,"annual_avg_bc","2060-2099"
"9706",2066,"GOSP","Accumulated SWE",15.7,"annual_avg_bc","2060-2099"
"9707",2066,"GOSP","Deficit",365.1,"annual_avg_bc","2060-2099"
"9708",2066,"GOSP","PET",784.2,"annual_avg_bc","2060-2099"
"9709",2066,"GOSP","AET",418.8,"annual_avg_bc","2060-2099"
"9710",2066,"HOVE","Soil Water",48.4041095890411,"annual_avg_bc","2060-2099"
"9711",2066,"HOVE","Runoff",20.4,"annual_avg_bc","2060-2099"
"9712",2066,"HOVE","Rain",240.1,"annual_avg_bc","2060-2099"
"9713",2066,"HOVE","Accumulated SWE",7,"annual_avg_bc","2060-2099"
"9714",2066,"HOVE","Deficit",539.3,"annual_avg_bc","2060-2099"
"9715",2066,"HOVE","PET",842.9,"annual_avg_bc","2060-2099"
"9716",2066,"HOVE","AET",303,"annual_avg_bc","2060-2099"
"9717",2066,"NABR","Soil Water",23.4871232876712,"annual_avg_bc","2060-2099"
"9718",2066,"NABR","Runoff",35,"annual_avg_bc","2060-2099"
"9719",2066,"NABR","Rain",297.8,"annual_avg_bc","2060-2099"
"9720",2066,"NABR","Accumulated SWE",4.4,"annual_avg_bc","2060-2099"
"9721",2066,"NABR","Deficit",521.5,"annual_avg_bc","2060-2099"
"9722",2066,"NABR","PET",817.6,"annual_avg_bc","2060-2099"
"9723",2066,"NABR","AET",295.2,"annual_avg_bc","2060-2099"
"9724",2066,"PISP","Soil Water",27.7027397260274,"annual_avg_bc","2060-2099"
"9725",2066,"PISP","Runoff",4.9,"annual_avg_bc","2060-2099"
"9726",2066,"PISP","Rain",239.7,"annual_avg_bc","2060-2099"
"9727",2066,"PISP","Accumulated SWE",1,"annual_avg_bc","2060-2099"
"9728",2066,"PISP","Deficit",645.9,"annual_avg_bc","2060-2099"
"9729",2066,"PISP","PET",933.9,"annual_avg_bc","2060-2099"
"9730",2066,"PISP","AET",288,"annual_avg_bc","2060-2099"
"9731",2066,"TICA","Soil Water",88.1819178082192,"annual_avg_bc","2060-2099"
"9732",2066,"TICA","Runoff",416.5,"annual_avg_bc","2060-2099"
"9733",2066,"TICA","Rain",518.8,"annual_avg_bc","2060-2099"
"9734",2066,"TICA","Accumulated SWE",120.8,"annual_avg_bc","2060-2099"
"9735",2066,"TICA","Deficit",229.8,"annual_avg_bc","2060-2099"
"9736",2066,"TICA","PET",565.2,"annual_avg_bc","2060-2099"
"9737",2066,"TICA","AET",334.7,"annual_avg_bc","2060-2099"
"9738",2066,"ZION","Soil Water",24.6016438356164,"annual_avg_bc","2060-2099"
"9739",2066,"ZION","Runoff",97.4,"annual_avg_bc","2060-2099"
"9740",2066,"ZION","Rain",432.4,"annual_avg_bc","2060-2099"
"9741",2066,"ZION","Accumulated SWE",3.3,"annual_avg_bc","2060-2099"
"9742",2066,"ZION","Deficit",410.3,"annual_avg_bc","2060-2099"
"9743",2066,"ZION","PET",768.2,"annual_avg_bc","2060-2099"
"9744",2066,"ZION","AET",357.2,"annual_avg_bc","2060-2099"
"9745",2067,"ARCH","Soil Water",4.65150684931507,"annual_avg_bc","2060-2099"
"9746",2067,"ARCH","Runoff",70.1,"annual_avg_bc","2060-2099"
"9747",2067,"ARCH","Rain",149.3,"annual_avg_bc","2060-2099"
"9748",2067,"ARCH","Accumulated SWE",5.7,"annual_avg_bc","2060-2099"
"9749",2067,"ARCH","Deficit",789.8,"annual_avg_bc","2060-2099"
"9750",2067,"ARCH","PET",896,"annual_avg_bc","2060-2099"
"9751",2067,"ARCH","AET",105.9,"annual_avg_bc","2060-2099"
"9752",2067,"BLCA","Soil Water",65.2095890410959,"annual_avg_bc","2060-2099"
"9753",2067,"BLCA","Runoff",114.6,"annual_avg_bc","2060-2099"
"9754",2067,"BLCA","Rain",413.2,"annual_avg_bc","2060-2099"
"9755",2067,"BLCA","Accumulated SWE",12.1,"annual_avg_bc","2060-2099"
"9756",2067,"BLCA","Deficit",305.5,"annual_avg_bc","2060-2099"
"9757",2067,"BLCA","PET",642.5,"annual_avg_bc","2060-2099"
"9758",2067,"BLCA","AET",337.3,"annual_avg_bc","2060-2099"
"9759",2067,"BRCA","Soil Water",22.4767123287671,"annual_avg_bc","2060-2099"
"9760",2067,"BRCA","Runoff",124.4,"annual_avg_bc","2060-2099"
"9761",2067,"BRCA","Rain",179.9,"annual_avg_bc","2060-2099"
"9762",2067,"BRCA","Accumulated SWE",42.8,"annual_avg_bc","2060-2099"
"9763",2067,"BRCA","Deficit",471.2,"annual_avg_bc","2060-2099"
"9764",2067,"BRCA","PET",645.7,"annual_avg_bc","2060-2099"
"9765",2067,"BRCA","AET",172.7,"annual_avg_bc","2060-2099"
"9766",2067,"CANY","Soil Water",2.75123287671233,"annual_avg_bc","2060-2099"
"9767",2067,"CANY","Runoff",31.9,"annual_avg_bc","2060-2099"
"9768",2067,"CANY","Rain",114.4,"annual_avg_bc","2060-2099"
"9769",2067,"CANY","Accumulated SWE",6.5,"annual_avg_bc","2060-2099"
"9770",2067,"CANY","Deficit",834.1,"annual_avg_bc","2060-2099"
"9771",2067,"CANY","PET",927.1,"annual_avg_bc","2060-2099"
"9772",2067,"CANY","AET",92.7,"annual_avg_bc","2060-2099"
"9773",2067,"CARE","Soil Water",13.0520547945205,"annual_avg_bc","2060-2099"
"9774",2067,"CARE","Runoff",0,"annual_avg_bc","2060-2099"
"9775",2067,"CARE","Rain",77.3,"annual_avg_bc","2060-2099"
"9776",2067,"CARE","Accumulated SWE",13.1,"annual_avg_bc","2060-2099"
"9777",2067,"CARE","Deficit",642,"annual_avg_bc","2060-2099"
"9778",2067,"CARE","PET",764.2,"annual_avg_bc","2060-2099"
"9779",2067,"CARE","AET",121.7,"annual_avg_bc","2060-2099"
"9780",2067,"CEBR","Soil Water",176.826849315069,"annual_avg_bc","2060-2099"
"9781",2067,"CEBR","Runoff",579.6,"annual_avg_bc","2060-2099"
"9782",2067,"CEBR","Rain",173.6,"annual_avg_bc","2060-2099"
"9783",2067,"CEBR","Accumulated SWE",487.1,"annual_avg_bc","2060-2099"
"9784",2067,"CEBR","Deficit",110.2,"annual_avg_bc","2060-2099"
"9785",2067,"CEBR","PET",388.1,"annual_avg_bc","2060-2099"
"9786",2067,"CEBR","AET",277.6,"annual_avg_bc","2060-2099"
"9787",2067,"COLM","Soil Water",30.4032876712329,"annual_avg_bc","2060-2099"
"9788",2067,"COLM","Runoff",19.7,"annual_avg_bc","2060-2099"
"9789",2067,"COLM","Rain",341.3,"annual_avg_bc","2060-2099"
"9790",2067,"COLM","Accumulated SWE",2.8,"annual_avg_bc","2060-2099"
"9791",2067,"COLM","Deficit",492.8,"annual_avg_bc","2060-2099"
"9792",2067,"COLM","PET",799.2,"annual_avg_bc","2060-2099"
"9793",2067,"COLM","AET",307.1,"annual_avg_bc","2060-2099"
"9794",2067,"CURE","Soil Water",9.52054794520548,"annual_avg_bc","2060-2099"
"9795",2067,"CURE","Runoff",83.8,"annual_avg_bc","2060-2099"
"9796",2067,"CURE","Rain",104.5,"annual_avg_bc","2060-2099"
"9797",2067,"CURE","Accumulated SWE",84.7,"annual_avg_bc","2060-2099"
"9798",2067,"CURE","Deficit",450.9,"annual_avg_bc","2060-2099"
"9799",2067,"CURE","PET",575.1,"annual_avg_bc","2060-2099"
"9800",2067,"CURE","AET",124.6,"annual_avg_bc","2060-2099"
"9801",2067,"DINO","Soil Water",32.7358904109589,"annual_avg_bc","2060-2099"
"9802",2067,"DINO","Runoff",16.3,"annual_avg_bc","2060-2099"
"9803",2067,"DINO","Rain",327.9,"annual_avg_bc","2060-2099"
"9804",2067,"DINO","Accumulated SWE",14.6,"annual_avg_bc","2060-2099"
"9805",2067,"DINO","Deficit",393,"annual_avg_bc","2060-2099"
"9806",2067,"DINO","PET",719.9,"annual_avg_bc","2060-2099"
"9807",2067,"DINO","AET",326.2,"annual_avg_bc","2060-2099"
"9808",2067,"FOBU","Soil Water",198.657260273973,"annual_avg_bc","2060-2099"
"9809",2067,"FOBU","Runoff",62.4,"annual_avg_bc","2060-2099"
"9810",2067,"FOBU","Rain",333.6,"annual_avg_bc","2060-2099"
"9811",2067,"FOBU","Accumulated SWE",50.1,"annual_avg_bc","2060-2099"
"9812",2067,"FOBU","Deficit",114.5,"annual_avg_bc","2060-2099"
"9813",2067,"FOBU","PET",485.5,"annual_avg_bc","2060-2099"
"9814",2067,"FOBU","AET",371.5,"annual_avg_bc","2060-2099"
"9815",2067,"GOSP","Soil Water",42.9438356164384,"annual_avg_bc","2060-2099"
"9816",2067,"GOSP","Runoff",61.3,"annual_avg_bc","2060-2099"
"9817",2067,"GOSP","Rain",278.8,"annual_avg_bc","2060-2099"
"9818",2067,"GOSP","Accumulated SWE",38.1,"annual_avg_bc","2060-2099"
"9819",2067,"GOSP","Deficit",472,"annual_avg_bc","2060-2099"
"9820",2067,"GOSP","PET",780.8,"annual_avg_bc","2060-2099"
"9821",2067,"GOSP","AET",308,"annual_avg_bc","2060-2099"
"9822",2067,"HOVE","Soil Water",35.2805479452055,"annual_avg_bc","2060-2099"
"9823",2067,"HOVE","Runoff",5.1,"annual_avg_bc","2060-2099"
"9824",2067,"HOVE","Rain",186.7,"annual_avg_bc","2060-2099"
"9825",2067,"HOVE","Accumulated SWE",15.6,"annual_avg_bc","2060-2099"
"9826",2067,"HOVE","Deficit",673.6,"annual_avg_bc","2060-2099"
"9827",2067,"HOVE","PET",866.3,"annual_avg_bc","2060-2099"
"9828",2067,"HOVE","AET",191.2,"annual_avg_bc","2060-2099"
"9829",2067,"NABR","Soil Water",18.212602739726,"annual_avg_bc","2060-2099"
"9830",2067,"NABR","Runoff",46.2,"annual_avg_bc","2060-2099"
"9831",2067,"NABR","Rain",168.4,"annual_avg_bc","2060-2099"
"9832",2067,"NABR","Accumulated SWE",20.7,"annual_avg_bc","2060-2099"
"9833",2067,"NABR","Deficit",681.4,"annual_avg_bc","2060-2099"
"9834",2067,"NABR","PET",825.8,"annual_avg_bc","2060-2099"
"9835",2067,"NABR","AET",142.7,"annual_avg_bc","2060-2099"
"9836",2067,"PISP","Soil Water",21.6421917808219,"annual_avg_bc","2060-2099"
"9837",2067,"PISP","Runoff",15,"annual_avg_bc","2060-2099"
"9838",2067,"PISP","Rain",231.7,"annual_avg_bc","2060-2099"
"9839",2067,"PISP","Accumulated SWE",7,"annual_avg_bc","2060-2099"
"9840",2067,"PISP","Deficit",732.6,"annual_avg_bc","2060-2099"
"9841",2067,"PISP","PET",939.2,"annual_avg_bc","2060-2099"
"9842",2067,"PISP","AET",206.5,"annual_avg_bc","2060-2099"
"9843",2067,"TICA","Soil Water",112.230136986301,"annual_avg_bc","2060-2099"
"9844",2067,"TICA","Runoff",674.1,"annual_avg_bc","2060-2099"
"9845",2067,"TICA","Rain",840.7,"annual_avg_bc","2060-2099"
"9846",2067,"TICA","Accumulated SWE",54.4,"annual_avg_bc","2060-2099"
"9847",2067,"TICA","Deficit",165.2,"annual_avg_bc","2060-2099"
"9848",2067,"TICA","PET",517.4,"annual_avg_bc","2060-2099"
"9849",2067,"TICA","AET",351.8,"annual_avg_bc","2060-2099"
"9850",2067,"ZION","Soil Water",17.7416438356164,"annual_avg_bc","2060-2099"
"9851",2067,"ZION","Runoff",292,"annual_avg_bc","2060-2099"
"9852",2067,"ZION","Rain",397.2,"annual_avg_bc","2060-2099"
"9853",2067,"ZION","Accumulated SWE",23,"annual_avg_bc","2060-2099"
"9854",2067,"ZION","Deficit",583.3,"annual_avg_bc","2060-2099"
"9855",2067,"ZION","PET",778.7,"annual_avg_bc","2060-2099"
"9856",2067,"ZION","AET",194.3,"annual_avg_bc","2060-2099"
"9857",2068,"ARCH","Soil Water",4.82158469945355,"annual_avg_bc","2060-2099"
"9858",2068,"ARCH","Runoff",127.6,"annual_avg_bc","2060-2099"
"9859",2068,"ARCH","Rain",274.1,"annual_avg_bc","2060-2099"
"9860",2068,"ARCH","Accumulated SWE",19,"annual_avg_bc","2060-2099"
"9861",2068,"ARCH","Deficit",693.3,"annual_avg_bc","2060-2099"
"9862",2068,"ARCH","PET",882.9,"annual_avg_bc","2060-2099"
"9863",2068,"ARCH","AET",187.9,"annual_avg_bc","2060-2099"
"9864",2068,"BLCA","Soil Water",49.2341530054645,"annual_avg_bc","2060-2099"
"9865",2068,"BLCA","Runoff",41.1,"annual_avg_bc","2060-2099"
"9866",2068,"BLCA","Rain",258.5,"annual_avg_bc","2060-2099"
"9867",2068,"BLCA","Accumulated SWE",16.7,"annual_avg_bc","2060-2099"
"9868",2068,"BLCA","Deficit",376.8,"annual_avg_bc","2060-2099"
"9869",2068,"BLCA","PET",663.6,"annual_avg_bc","2060-2099"
"9870",2068,"BLCA","AET",287.3,"annual_avg_bc","2060-2099"
"9871",2068,"BRCA","Soil Water",29.8937158469945,"annual_avg_bc","2060-2099"
"9872",2068,"BRCA","Runoff",288.4,"annual_avg_bc","2060-2099"
"9873",2068,"BRCA","Rain",328.9,"annual_avg_bc","2060-2099"
"9874",2068,"BRCA","Accumulated SWE",137.9,"annual_avg_bc","2060-2099"
"9875",2068,"BRCA","Deficit",364.7,"annual_avg_bc","2060-2099"
"9876",2068,"BRCA","PET",611.6,"annual_avg_bc","2060-2099"
"9877",2068,"BRCA","AET",244.8,"annual_avg_bc","2060-2099"
"9878",2068,"CANY","Soil Water",2.78469945355191,"annual_avg_bc","2060-2099"
"9879",2068,"CANY","Runoff",88,"annual_avg_bc","2060-2099"
"9880",2068,"CANY","Rain",210.2,"annual_avg_bc","2060-2099"
"9881",2068,"CANY","Accumulated SWE",12,"annual_avg_bc","2060-2099"
"9882",2068,"CANY","Deficit",757.2,"annual_avg_bc","2060-2099"
"9883",2068,"CANY","PET",908.8,"annual_avg_bc","2060-2099"
"9884",2068,"CANY","AET",151.9,"annual_avg_bc","2060-2099"
"9885",2068,"CARE","Soil Water",21.0666666666667,"annual_avg_bc","2060-2099"
"9886",2068,"CARE","Runoff",27.9,"annual_avg_bc","2060-2099"
"9887",2068,"CARE","Rain",193.4,"annual_avg_bc","2060-2099"
"9888",2068,"CARE","Accumulated SWE",42.1,"annual_avg_bc","2060-2099"
"9889",2068,"CARE","Deficit",526.5,"annual_avg_bc","2060-2099"
"9890",2068,"CARE","PET",741.7,"annual_avg_bc","2060-2099"
"9891",2068,"CARE","AET",215.5,"annual_avg_bc","2060-2099"
"9892",2068,"CEBR","Soil Water",182.262841530055,"annual_avg_bc","2060-2099"
"9893",2068,"CEBR","Runoff",1000.8,"annual_avg_bc","2060-2099"
"9894",2068,"CEBR","Rain",249.5,"annual_avg_bc","2060-2099"
"9895",2068,"CEBR","Accumulated SWE",936.5,"annual_avg_bc","2060-2099"
"9896",2068,"CEBR","Deficit",69.1,"annual_avg_bc","2060-2099"
"9897",2068,"CEBR","PET",331,"annual_avg_bc","2060-2099"
"9898",2068,"CEBR","AET",262.3,"annual_avg_bc","2060-2099"
"9899",2068,"COLM","Soil Water",21.9748633879781,"annual_avg_bc","2060-2099"
"9900",2068,"COLM","Runoff",16.2,"annual_avg_bc","2060-2099"
"9901",2068,"COLM","Rain",196.7,"annual_avg_bc","2060-2099"
"9902",2068,"COLM","Accumulated SWE",22.7,"annual_avg_bc","2060-2099"
"9903",2068,"COLM","Deficit",597,"annual_avg_bc","2060-2099"
"9904",2068,"COLM","PET",811.9,"annual_avg_bc","2060-2099"
"9905",2068,"COLM","AET",213.8,"annual_avg_bc","2060-2099"
"9906",2068,"CURE","Soil Water",13.0319672131148,"annual_avg_bc","2060-2099"
"9907",2068,"CURE","Runoff",158.4,"annual_avg_bc","2060-2099"
"9908",2068,"CURE","Rain",219.4,"annual_avg_bc","2060-2099"
"9909",2068,"CURE","Accumulated SWE",147.2,"annual_avg_bc","2060-2099"
"9910",2068,"CURE","Deficit",319.1,"annual_avg_bc","2060-2099"
"9911",2068,"CURE","PET",545.4,"annual_avg_bc","2060-2099"
"9912",2068,"CURE","AET",227.2,"annual_avg_bc","2060-2099"
"9913",2068,"DINO","Soil Water",26.5243169398907,"annual_avg_bc","2060-2099"
"9914",2068,"DINO","Runoff",25.6,"annual_avg_bc","2060-2099"
"9915",2068,"DINO","Rain",198.6,"annual_avg_bc","2060-2099"
"9916",2068,"DINO","Accumulated SWE",9.6,"annual_avg_bc","2060-2099"
"9917",2068,"DINO","Deficit",493.2,"annual_avg_bc","2060-2099"
"9918",2068,"DINO","PET",709.9,"annual_avg_bc","2060-2099"
"9919",2068,"DINO","AET",216,"annual_avg_bc","2060-2099"
"9920",2068,"FOBU","Soil Water",166.628142076503,"annual_avg_bc","2060-2099"
"9921",2068,"FOBU","Runoff",0,"annual_avg_bc","2060-2099"
"9922",2068,"FOBU","Rain",172.4,"annual_avg_bc","2060-2099"
"9923",2068,"FOBU","Accumulated SWE",84.5,"annual_avg_bc","2060-2099"
"9924",2068,"FOBU","Deficit",172.4,"annual_avg_bc","2060-2099"
"9925",2068,"FOBU","PET",487.5,"annual_avg_bc","2060-2099"
"9926",2068,"FOBU","AET",314.8,"annual_avg_bc","2060-2099"
"9927",2068,"GOSP","Soil Water",42.0647540983607,"annual_avg_bc","2060-2099"
"9928",2068,"GOSP","Runoff",64.2,"annual_avg_bc","2060-2099"
"9929",2068,"GOSP","Rain",370.5,"annual_avg_bc","2060-2099"
"9930",2068,"GOSP","Accumulated SWE",3.1,"annual_avg_bc","2060-2099"
"9931",2068,"GOSP","Deficit",478.4,"annual_avg_bc","2060-2099"
"9932",2068,"GOSP","PET",776.2,"annual_avg_bc","2060-2099"
"9933",2068,"GOSP","AET",294.8,"annual_avg_bc","2060-2099"
"9934",2068,"HOVE","Soil Water",60.4478142076503,"annual_avg_bc","2060-2099"
"9935",2068,"HOVE","Runoff",116.7,"annual_avg_bc","2060-2099"
"9936",2068,"HOVE","Rain",387.6,"annual_avg_bc","2060-2099"
"9937",2068,"HOVE","Accumulated SWE",50.2,"annual_avg_bc","2060-2099"
"9938",2068,"HOVE","Deficit",508.4,"annual_avg_bc","2060-2099"
"9939",2068,"HOVE","PET",839.2,"annual_avg_bc","2060-2099"
"9940",2068,"HOVE","AET",330.8,"annual_avg_bc","2060-2099"
"9941",2068,"NABR","Soil Water",24.2437158469945,"annual_avg_bc","2060-2099"
"9942",2068,"NABR","Runoff",187.3,"annual_avg_bc","2060-2099"
"9943",2068,"NABR","Rain",345.5,"annual_avg_bc","2060-2099"
"9944",2068,"NABR","Accumulated SWE",55.1,"annual_avg_bc","2060-2099"
"9945",2068,"NABR","Deficit",539.3,"annual_avg_bc","2060-2099"
"9946",2068,"NABR","PET",800.8,"annual_avg_bc","2060-2099"
"9947",2068,"NABR","AET",261.5,"annual_avg_bc","2060-2099"
"9948",2068,"PISP","Soil Water",31.4964480874317,"annual_avg_bc","2060-2099"
"9949",2068,"PISP","Runoff",162.8,"annual_avg_bc","2060-2099"
"9950",2068,"PISP","Rain",389.9,"annual_avg_bc","2060-2099"
"9951",2068,"PISP","Accumulated SWE",8.2,"annual_avg_bc","2060-2099"
"9952",2068,"PISP","Deficit",627.6,"annual_avg_bc","2060-2099"
"9953",2068,"PISP","PET",911.7,"annual_avg_bc","2060-2099"
"9954",2068,"PISP","AET",282.9,"annual_avg_bc","2060-2099"
"9955",2068,"TICA","Soil Water",100.474863387978,"annual_avg_bc","2060-2099"
"9956",2068,"TICA","Runoff",326.8,"annual_avg_bc","2060-2099"
"9957",2068,"TICA","Rain",442.2,"annual_avg_bc","2060-2099"
"9958",2068,"TICA","Accumulated SWE",111.4,"annual_avg_bc","2060-2099"
"9959",2068,"TICA","Deficit",204.7,"annual_avg_bc","2060-2099"
"9960",2068,"TICA","PET",537.3,"annual_avg_bc","2060-2099"
"9961",2068,"TICA","AET",332.6,"annual_avg_bc","2060-2099"
"9962",2068,"ZION","Soil Water",19.9368852459016,"annual_avg_bc","2060-2099"
"9963",2068,"ZION","Runoff",474.1,"annual_avg_bc","2060-2099"
"9964",2068,"ZION","Rain",533.5,"annual_avg_bc","2060-2099"
"9965",2068,"ZION","Accumulated SWE",48.2,"annual_avg_bc","2060-2099"
"9966",2068,"ZION","Deficit",515.5,"annual_avg_bc","2060-2099"
"9967",2068,"ZION","PET",744.1,"annual_avg_bc","2060-2099"
"9968",2068,"ZION","AET",226.6,"annual_avg_bc","2060-2099"
"9969",2069,"ARCH","Soil Water",4.1958904109589,"annual_avg_bc","2060-2099"
"9970",2069,"ARCH","Runoff",37.6,"annual_avg_bc","2060-2099"
"9971",2069,"ARCH","Rain",185.1,"annual_avg_bc","2060-2099"
"9972",2069,"ARCH","Accumulated SWE",2.5,"annual_avg_bc","2060-2099"
"9973",2069,"ARCH","Deficit",769.6,"annual_avg_bc","2060-2099"
"9974",2069,"ARCH","PET",916.3,"annual_avg_bc","2060-2099"
"9975",2069,"ARCH","AET",144.9,"annual_avg_bc","2060-2099"
"9976",2069,"BLCA","Soil Water",65.9021917808219,"annual_avg_bc","2060-2099"
"9977",2069,"BLCA","Runoff",299.6,"annual_avg_bc","2060-2099"
"9978",2069,"BLCA","Rain",502.1,"annual_avg_bc","2060-2099"
"9979",2069,"BLCA","Accumulated SWE",36.8,"annual_avg_bc","2060-2099"
"9980",2069,"BLCA","Deficit",266.9,"annual_avg_bc","2060-2099"
"9981",2069,"BLCA","PET",597.3,"annual_avg_bc","2060-2099"
"9982",2069,"BLCA","AET",330.5,"annual_avg_bc","2060-2099"
"9983",2069,"BRCA","Soil Water",24.6013698630137,"annual_avg_bc","2060-2099"
"9984",2069,"BRCA","Runoff",80.6,"annual_avg_bc","2060-2099"
"9985",2069,"BRCA","Rain",193.1,"annual_avg_bc","2060-2099"
"9986",2069,"BRCA","Accumulated SWE",31.3,"annual_avg_bc","2060-2099"
"9987",2069,"BRCA","Deficit",463.9,"annual_avg_bc","2060-2099"
"9988",2069,"BRCA","PET",665,"annual_avg_bc","2060-2099"
"9989",2069,"BRCA","AET",200.7,"annual_avg_bc","2060-2099"
"9990",2069,"CANY","Soil Water",2.4827397260274,"annual_avg_bc","2060-2099"
"9991",2069,"CANY","Runoff",27.5,"annual_avg_bc","2060-2099"
"9992",2069,"CANY","Rain",151.4,"annual_avg_bc","2060-2099"
"9993",2069,"CANY","Accumulated SWE",1.6,"annual_avg_bc","2060-2099"
"9994",2069,"CANY","Deficit",820.2,"annual_avg_bc","2060-2099"
"9995",2069,"CANY","PET",945.3,"annual_avg_bc","2060-2099"
"9996",2069,"CANY","AET",125.4,"annual_avg_bc","2060-2099"
"9997",2069,"CARE","Soil Water",13.3567123287671,"annual_avg_bc","2060-2099"
"9998",2069,"CARE","Runoff",0,"annual_avg_bc","2060-2099"
"9999",2069,"CARE","Rain",136.8,"annual_avg_bc","2060-2099"
"10000",2069,"CARE","Accumulated SWE",5.8,"annual_avg_bc","2060-2099"
"10001",2069,"CARE","Deficit",641.2,"annual_avg_bc","2060-2099"
"10002",2069,"CARE","PET",783.7,"annual_avg_bc","2060-2099"
"10003",2069,"CARE","AET",141.5,"annual_avg_bc","2060-2099"
"10004",2069,"CEBR","Soil Water",188.965753424658,"annual_avg_bc","2060-2099"
"10005",2069,"CEBR","Runoff",376.8,"annual_avg_bc","2060-2099"
"10006",2069,"CEBR","Rain",296.5,"annual_avg_bc","2060-2099"
"10007",2069,"CEBR","Accumulated SWE",224.1,"annual_avg_bc","2060-2099"
"10008",2069,"CEBR","Deficit",97.4,"annual_avg_bc","2060-2099"
"10009",2069,"CEBR","PET",417.8,"annual_avg_bc","2060-2099"
"10010",2069,"CEBR","AET",320.1,"annual_avg_bc","2060-2099"
"10011",2069,"COLM","Soil Water",34.5172602739726,"annual_avg_bc","2060-2099"
"10012",2069,"COLM","Runoff",156.2,"annual_avg_bc","2060-2099"
"10013",2069,"COLM","Rain",451.1,"annual_avg_bc","2060-2099"
"10014",2069,"COLM","Accumulated SWE",8,"annual_avg_bc","2060-2099"
"10015",2069,"COLM","Deficit",436.3,"annual_avg_bc","2060-2099"
"10016",2069,"COLM","PET",761.4,"annual_avg_bc","2060-2099"
"10017",2069,"COLM","AET",324.6,"annual_avg_bc","2060-2099"
"10018",2069,"CURE","Soil Water",13.886301369863,"annual_avg_bc","2060-2099"
"10019",2069,"CURE","Runoff",42.1,"annual_avg_bc","2060-2099"
"10020",2069,"CURE","Rain",184.8,"annual_avg_bc","2060-2099"
"10021",2069,"CURE","Accumulated SWE",21.7,"annual_avg_bc","2060-2099"
"10022",2069,"CURE","Deficit",404.4,"annual_avg_bc","2060-2099"
"10023",2069,"CURE","PET",586.1,"annual_avg_bc","2060-2099"
"10024",2069,"CURE","AET",182.6,"annual_avg_bc","2060-2099"
"10025",2069,"DINO","Soil Water",40.3041095890411,"annual_avg_bc","2060-2099"
"10026",2069,"DINO","Runoff",168,"annual_avg_bc","2060-2099"
"10027",2069,"DINO","Rain",402.2,"annual_avg_bc","2060-2099"
"10028",2069,"DINO","Accumulated SWE",33.5,"annual_avg_bc","2060-2099"
"10029",2069,"DINO","Deficit",370.9,"annual_avg_bc","2060-2099"
"10030",2069,"DINO","PET",676.7,"annual_avg_bc","2060-2099"
"10031",2069,"DINO","AET",304.1,"annual_avg_bc","2060-2099"
"10032",2069,"FOBU","Soil Water",203.645753424658,"annual_avg_bc","2060-2099"
"10033",2069,"FOBU","Runoff",26.2,"annual_avg_bc","2060-2099"
